date,nav,scheme_code,fund_name
2019-10-15,32.32,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-16,32.22,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-17,32.4,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-18,32.98,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-22,33.19,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-23,33.33,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-24,33.29,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-25,33.32,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-29,33.48,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-30,33.52,125354,Parag Parikh Flexi Cap Fund - Growth
2019-10-31,33.71,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-01,33.66,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-04,33.98,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-05,33.66,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-06,33.59,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-07,33.73,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-08,33.73,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-11,33.89,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-13,33.38,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-14,33.39,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-15,33.52,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-18,33.75,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-19,33.83,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-20,33.77,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-21,33.71,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-22,33.54,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-25,33.6,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-26,33.37,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-27,33.37,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-28,33.5,125354,Parag Parikh Flexi Cap Fund - Growth
2019-11-29,33.59,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-02,33.5,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-03,33.21,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-04,33.5,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-05,33.66,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-06,33.52,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-09,33.35,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-10,33.15,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-11,33.27,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-12,33.32,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-13,33.5,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-16,33.44,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-17,33.79,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-18,33.64,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-19,33.66,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-20,33.67,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-23,33.76,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-24,33.87,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-26,34.1,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-27,34.31,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-30,34.39,125354,Parag Parikh Flexi Cap Fund - Growth
2019-12-31,34.38,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-01,34.3,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-02,34.44,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-03,34.54,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-06,34.28,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-07,34.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-08,34.68,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-09,35.02,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-10,34.97,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-13,35.07,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-14,35.38,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-15,35.49,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-16,35.59,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-17,35.76,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-20,35.88,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-21,36.23,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-22,36.2,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-23,36.4,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-24,36.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-27,36.64,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-28,37.06,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-29,37.27,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-30,37.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-01-31,37.32,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-03,36.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-04,37.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-05,37.4,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-06,37.61,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-07,37.79,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-10,37.81,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-11,38.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-12,37.84,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-13,37.87,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-14,37.72,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-17,37.16,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-18,37.2,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-19,37.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-20,37.88,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-24,37.55,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-25,37.3,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-26,37.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-27,37.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-02-28,36.72,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-02,36.57,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-03,36.83,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-04,36.28,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-05,36.32,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-06,35.86,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-09,34.5,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-11,34.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-12,32.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-13,32.66,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-16,31.26,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-17,30.73,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-18,29.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-19,27.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-20,28.28,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-23,24.93,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-24,24.87,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-25,25.29,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-26,26.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-27,26.14,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-30,25.43,125354,Parag Parikh Flexi Cap Fund - Growth
2020-03-31,26.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-01,25.69,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-03,25.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-07,25.79,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-08,26.43,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-09,27.35,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-13,27.21,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-15,27.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-16,27.79,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-17,28.72,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-20,28.92,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-21,27.96,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-22,28.22,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-23,28.55,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-24,27.91,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-27,28.19,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-28,28.56,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-29,28.74,125354,Parag Parikh Flexi Cap Fund - Growth
2020-04-30,28.98,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-04,28.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-05,27.86,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-06,28.09,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-07,27.98,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-08,27.75,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-11,27.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-12,27.35,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-13,27.81,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-14,27.61,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-15,27.6,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-18,26.92,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-19,26.8,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-20,27.13,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-21,27.23,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-22,27.23,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-26,27.37,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-27,27.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-28,27.73,125354,Parag Parikh Flexi Cap Fund - Growth
2020-05-29,28.06,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-01,28.74,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-02,29.26,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-03,29.47,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-04,29.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-05,29.48,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-08,29.94,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-09,29.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-10,29.71,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-11,29.48,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-12,29.37,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-15,29.19,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-16,29.27,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-17,29.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-18,30.02,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-19,30.23,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-22,30.57,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-23,30.65,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-24,30.17,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-25,30.24,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-26,30.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-29,30.11,125354,Parag Parikh Flexi Cap Fund - Growth
2020-06-30,30.08,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-01,30.16,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-02,30.42,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-03,30.56,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-06,31.04,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-07,31.22,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-08,31.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-09,31.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-10,31.27,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-13,31.11,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-14,30.99,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-15,30.9,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-16,30.83,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-17,31.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-20,31.22,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-21,31.42,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-22,31.41,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-23,31.73,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-24,31.68,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-27,31.54,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-28,31.67,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-29,31.75,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-30,31.6,125354,Parag Parikh Flexi Cap Fund - Growth
2020-07-31,31.79,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-03,32.0,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-04,32.43,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-05,32.4,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-06,32.69,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-07,32.89,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-10,33.14,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-11,33.09,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-12,33.02,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-13,33.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-14,33.27,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-17,33.47,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-18,33.86,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-19,34.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-20,34.82,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-21,35.36,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-24,35.93,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-25,35.87,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-26,36.18,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-27,36.31,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-28,36.29,125354,Parag Parikh Flexi Cap Fund - Growth
2020-08-31,34.64,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-01,34.7,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-02,35.14,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-03,35.35,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-04,34.93,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-07,34.85,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-08,34.48,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-09,34.12,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-10,34.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-11,34.85,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-14,36.78,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-15,37.13,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-16,37.17,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-17,37.21,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-18,37.04,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-21,35.98,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-22,35.4,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-23,35.36,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-24,34.6,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-25,35.22,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-28,35.96,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-29,35.87,125354,Parag Parikh Flexi Cap Fund - Growth
2020-09-30,36.02,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-01,36.2,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-05,36.33,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-06,36.5,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-07,36.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-08,36.41,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-09,36.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-12,36.57,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-13,36.59,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-14,36.45,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-15,35.97,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-16,36.31,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-19,36.49,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-20,36.76,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-21,36.86,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-22,36.97,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-23,37.15,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-26,36.7,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-27,36.85,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-28,36.78,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-29,36.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-10-30,36.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-02,36.43,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-03,36.66,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-04,36.85,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-05,37.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-06,37.64,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-09,37.89,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-10,37.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-11,37.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-12,37.92,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-13,38.39,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-17,39.51,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-18,39.91,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-19,39.74,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-20,39.93,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-23,40.25,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-24,40.54,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-25,39.91,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-26,39.85,125354,Parag Parikh Flexi Cap Fund - Growth
2020-11-27,40.64,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-01,40.91,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-02,41.09,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-03,41.39,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-04,41.5,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-07,41.84,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-08,41.61,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-09,41.63,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-10,41.32,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-11,41.34,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-14,41.44,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-15,41.64,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-16,42.05,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-17,41.99,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-18,41.91,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-21,40.58,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-22,40.89,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-23,41.78,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-24,42.17,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-28,42.62,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-29,42.67,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-30,42.83,125354,Parag Parikh Flexi Cap Fund - Growth
2020-12-31,42.83,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-01,43.11,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-04,43.63,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-05,44.05,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-06,43.96,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-07,44.34,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-08,44.68,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-11,44.64,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-12,44.64,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-13,44.66,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-14,44.63,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-15,44.1,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-18,43.38,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-19,44.16,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-20,44.45,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-21,44.09,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-22,43.48,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-25,42.96,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-27,42.76,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-28,42.44,125354,Parag Parikh Flexi Cap Fund - Growth
2021-01-29,42.63,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-01,43.67,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-02,44.39,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-03,45.05,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-04,45.47,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-05,45.41,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-08,46.11,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-09,45.96,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-10,45.77,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-11,46.15,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-12,46.32,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-15,46.33,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-16,46.4,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-17,46.38,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-18,46.34,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-19,46.04,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-22,45.61,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-23,45.85,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-24,46.03,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-25,46.15,125354,Parag Parikh Flexi Cap Fund - Growth
2021-02-26,45.98,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-01,46.51,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-02,46.86,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-03,47.34,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-04,47.52,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-05,47.1,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-08,47.28,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-09,47.19,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-10,47.54,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-12,47.69,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-15,47.85,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-16,47.93,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-17,47.3,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-18,46.6,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-19,46.89,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-22,47.23,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-23,47.34,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-24,46.71,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-25,46.19,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-26,46.83,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-30,47.62,125354,Parag Parikh Flexi Cap Fund - Growth
2021-03-31,47.94,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-01,48.42,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-05,47.83,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-06,48.28,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-07,49.0,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-08,49.59,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-09,49.91,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-12,47.89,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-13,48.29,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-15,48.14,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-16,48.41,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-19,47.92,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-20,47.96,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-22,48.22,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-23,48.5,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-26,48.79,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-27,49.31,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-28,49.94,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-29,50.27,125354,Parag Parikh Flexi Cap Fund - Growth
2021-04-30,50.25,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-03,50.45,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-04,50.53,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-05,51.06,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-06,51.48,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-07,51.47,125354,Parag Parikh Flexi Cap Fund - Growth
2021-05-10,51.61,125354,Parag Parikh Flexi Cap Fund - Growth
